id,facebook_links/0,facebook_links/1,facebook_links/2,facebook_links/3,facebook_links/4,facebook_links/5,twitter_links/0,twitter_links/1,twitter_links/2,checked_link,social_medias,twitter_links/3,twitter_links/4,twitter_ids/0,facebook_ids/0,facebook_ids/1,twitter_ids/1,facebook_ids/2,facebook_ids/3,twitter_ids/2,twitter_links/5,twitter_ids/3,facebook_links/6,facebook_links/7,facebook_ids/4,facebook_links/8,facebook_links/9,facebook_links/10,facebook_ids/5,facebook_ids/6,facebook_ids/7,facebook_ids/8,twitter_ids/4,twitter_links/6,twitter_links/7,twitter_ids/5,twitter_ids/6,twitter_links/8,twitter_links/9,facebook_links/11,twitter_links/10,twitter_links/11,twitter_links/12,twitter_links/13,twitter_links/14,twitter_links/15,twitter_links/16,twitter_links/17,twitter_links/18,twitter_links/19,twitter_links/20,twitter_links/21,twitter_links/22,twitter_links/23,twitter_links/24,twitter_links/25,twitter_links/26,twitter_links/27,twitter_ids/7,twitter_ids/8,twitter_ids/9,twitter_ids/10,twitter_ids/11,twitter_ids/12,twitter_ids/13,twitter_ids/14,twitter_ids/15,twitter_ids/16,twitter_ids/17,twitter_ids/18,twitter_ids/19,twitter_ids/20,facebook_links/12,facebook_links/13,facebook_links/14,facebook_links/15,facebook_links/16,facebook_links/17,facebook_ids/9,facebook_ids/10,facebook_ids/11,facebook_ids/12,facebook_ids/13,facebook_ids/14,facebook_links/18,facebook_links/19,facebook_links/20,facebook_ids/15,facebook_ids/16,facebook_links/21,facebook_links/22,facebook_links/23,facebook_links/24,facebook_links/25,facebook_links/26,facebook_links/27,facebook_links/28,facebook_links/29,facebook_links/30,facebook_links/31,facebook_links/32,facebook_links/33,facebook_links/34,facebook_links/35,facebook_links/36,facebook_links/37,facebook_links/38,facebook_links/39,twitter_links/28,twitter_links/29,twitter_links/30,twitter_links/31,twitter_links/32,twitter_links/33,twitter_links/34,twitter_links/35,twitter_links/36,twitter_links/37,twitter_links/38,twitter_links/39,twitter_links/40,twitter_links/41,twitter_links/42,twitter_links/43,twitter_links/44,twitter_links/45,twitter_links/46,twitter_links/47,twitter_links/48,twitter_links/49,twitter_links/50,twitter_links/51,twitter_links/52,twitter_links/53,twitter_links/54,twitter_links/55,twitter_links/56,twitter_links/57,twitter_links/58,twitter_links/59,twitter_links/60,twitter_links/61,twitter_links/62,twitter_links/63,twitter_links/64,twitter_links/65,facebook_links/40,facebook_links/41,facebook_links/42,facebook_links/43,facebook_links/44,facebook_links/45,facebook_links/46,facebook_links/47,facebook_links/48,facebook_links/49,facebook_links/50
6013,https://www.facebook.com/search/top/?q=%E0%A4%B8%E0%A5%82%E0%A4%B0%E0%A4%A4%20%E0%A4%B8%E0%A5%87%20%E0%A4%86%20%E0%A4%B0%E0%A4%B9%E0%A5%87%E0%A4%82%20%E0%A4%A5%E0%A5%87%20%E0%A4%AA%E0%A5%88%E0%A4%A6%E0%A4%B2%20%E0%A4%AD%E0%A5%81%E0%A4%96%20%E0%A4%AC%E0%A4%B0%E0%A4%A6%E0%A4%BE%E0%A4%B6%E0%A5%8D%E0%A4%A4%20%E0%A4%A8%E0%A4%B9%E0%A5%80%E0%A4%82%20%E0%A4%B9%E0%A5%81%E0%A4%88%20%E0%A4%A4%E0%A5%8B%20%E0%A4%B8%E0%A5%81%E0%A4%B8%E0%A4%BE%E0%A4%87%E0%A4%A1%20%E0%A4%95%E0%A4%B0%20%E0%A4%B2%E0%A5%80.%20%E0%A4%95%E0%A5%8B%E0%A4%B0%E0%A5%8B%E0%A4%A8%E0%A4%BE%20%E0%A4%AE%E0%A4%BF%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE%20%E0%A4%85%E0%A4%97%E0%A4%B0%20%E0%A4%AE%E0%A4%B0%E0%A4%95%E0%A4%9C%E0%A4%BC%20%E0%A4%A8%E0%A4%BF%E0%A4%9C%E0%A4%BC%E0%A4%BE%E0%A4%AE%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%A6%E0%A5%80%E0%A4%A8%20%E0%A4%B8%E0%A5%87%20%E0%A4%AB%E0%A5%81%E0%A4%B0%E0%A4%B8%E0%A4%A4%20%E0%A4%AE%E0%A4%BF%E0%A4%B2%20%E0%A4%97%E0%A4%88%20%E0%A4%B9%E0%A5%8B&epa=FILTERS&filters=eyJycF9jcmVhdGlvbl90aW1lIjoie1wibmFtZVwiOlwiY3JlYXRpb25fdGltZVwiLFwiYXJnc1wiOlwie1xcXCJzdGFydF95ZWFyXFxcIjpcXFwiMjAyMFxcXCIsXFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAyMC0xXFxcIixcXFwiZW5kX3llYXJcXFwiOlxcXCIyMDIwXFxcIixcXFwiZW5kX21vbnRoXFxcIjpcXFwiMjAyMC0xMlxcXCIsXFxcInN0YXJ0X2RheVxcXCI6XFxcIjIwMjAtMS0xXFxcIixcXFwiZW5kX2RheVxcXCI6XFxcIjIwMjAtMTItMzFcXFwifVwifSJ9,https://www.facebook.com/BOOMFactCheck/,,,,,,,,https://www.boomlive.in/fake-news/image-of-suicide-in-maharashtra-revived-with-lockdown-spin-7714,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6014,https://www.facebook.com/BOOMFactsHindi/,https://www.facebook.com/BOOMHindi/,https://www.facebook.com/BOOMHindi,,,,https://twitter.com/Firdous19492759/status/1245658896267505667?ref_src=twsrc%5Etfw,https://twitter.com/ashu2aug/status/1245744159488499712?s=20,,https://hindi.boomlive.in/fake-news/webseries-clip-viral-as-cop-beaten-in-temple-for-enforcing-lockdown-7712,1,,,_1245658896267505667,,,_1245744159488499712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6015,https://www.facebook.com/rebaltica,http://www.facebook.com/sharer.php?u=https://ru.rebaltica.lv/archives/2193,http://www.facebook.com/sharer.php?u=https://ru.rebaltica.lv/archives/2193,https://www.facebook.com/REBALTICA,https://www.facebook.com/rebaltica,,,,,https://ru.rebaltica.lv/archives/2193,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016,,,,,,,,,,https://archivo.elsurti.com/chequeos/que-hay-de-cierto-y-que-no-en-toda-la-info-que-corre-sobre-la-trombosis-y-el-coronavirus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6017,https://www.facebook.com/politifact/,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/21/facebook-posts/no-proof-yet-post-election-surge-coronavirus-cases/&display=popup&ref=plugin&src=share_button,,,https://twitter.com/Politifact/,https://twitter.com/Politifact/,,https://www.politifact.com/factchecks/2020/apr/21/facebook-posts/no-proof-yet-post-election-surge-coronavirus-cases/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6018,https://www.facebook.com/sharer/sharer.php?u=https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-rodrigo-maia-tenha-descartado-projeto-sobre-estado-de-emergencia-em-fevereiro/%3Futm_source%3Destadao%3Afacebook%26utm_medium%3Dlink,https://www.facebook.com/sharer/sharer.php?u=https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-rodrigo-maia-tenha-descartado-projeto-sobre-estado-de-emergencia-em-fevereiro/%3Futm_source%3Destadao%3Afacebook%26utm_medium%3Dlink,https://l.facebook.com/l.php?u=https%3A%2F%2Faosfatos.org%2Fnoticias%2Frodrigo-maia-nao-descartou-projeto-do-governo-bolsonaro-sobre-quarentena%2F%3Ffbclid%3DIwAR0BzNph9McUT0DPVJn_G3h7rOh6WReM_367l8WNWCztG7Mh8XfgUdS3ELM&h=AT21t1GWOPuKrMbNLxvWHY1OObzIiGS2xifP_-t7n4fLtqsIurgQtQwzXfVX-iKXKKLGLEIMNDwqzSz6pkOCK2CtdG24UxSrIlxOFqNonoWlXDmRJ6Kc6S6EM00DSUpTbBf_nJIr1R_zeWWUhA&__tn__=R*F,https://www.facebook.com/estadao,,,https://twitter.com/intent/tweet?text=É falso que Rodrigo Maia tenha descartado projeto sobre estado de emergência em fevereiro%20@estadao%3A%20&url=https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-rodrigo-maia-tenha-descartado-projeto-sobre-estado-de-emergencia-em-fevereiro/%3Futm_source%3Destadao%3Atwitter%26utm_medium%3Dlink,https://twitter.com/intent/tweet?text=É falso que Rodrigo Maia tenha descartado projeto sobre estado de emergência em fevereiro%20@estadao%3A%20&url=https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-rodrigo-maia-tenha-descartado-projeto-sobre-estado-de-emergencia-em-fevereiro/%3Futm_source%3Destadao%3Atwitter%26utm_medium%3Dlink,https://twitter.com/intent/tweet?text=%C3%89+falso+que+Rodrigo+Maia+tenha+descartado+projeto+sobre+estado+de+emerg%C3%AAncia+em+fevereiro%20@estadao%3A%20&url=https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-rodrigo-maia-tenha-descartado-projeto-sobre-estado-de-emergencia-em-fevereiro/%3Futm_source%3Destadao%3Atwitter%26utm_medium%3Dlink,https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-rodrigo-maia-tenha-descartado-projeto-sobre-estado-de-emergencia-em-fevereiro/,0,https://twitter.com/estadao/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6019,https://www.facebook.com/colombiacheck,https://www.facebook.com/sharer/sharer.php?u=https://colombiacheck.com/chequeos/no-suiza-no-tiene-aun-la-vacuna-contra-el-covid-19,https://l.facebook.com/l.php?u=http%3A%2F%2Fwww.srf.ch%2F%3Ffbclid%3DIwAR3eEE85nMW6W4Ghwwu94iKgEhZ0zKLUN7e_DLz5xN4m6p8BgF5-ky30Wzo&h=AT2tOw8LZdDEJgMGQyb7gKHPEvIYkr_2ESeQt4aY_uuSgLcbw3gdMJnt9cYKknhJf7M15q8CX13qMcAAsktQq8WIQnm0BbMkF0rxKQJimfHlmoHkrmM9rumqkPs5ECvluCEVCZ5L5KI,https://www.facebook.com/sharer/sharer.php?u=https://colombiacheck.com/chequeos/no-suiza-no-tiene-aun-la-vacuna-contra-el-covid-19,,,,,,https://colombiacheck.com/chequeos/no-suiza-no-tiene-aun-la-vacuna-contra-el-covid-19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6020,https://web.facebook.com/verafiles,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fverafiles.org%2Farticles%2Fvera-files-fact-check-posts-claiming-ph-has-approved-covid-1,https://web.facebook.com/FDAPhilippines/photos/a.449938625062197/2973592869363414/?type=3&theater,https://web.facebook.com/verafiles,,,https://www.twitter.com/intent/tweet?url=https%3A%2F%2Fverafiles.org%2Farticles%2Fvera-files-fact-check-posts-claiming-ph-has-approved-covid-1,,,https://verafiles.org/articles/vera-files-fact-check-posts-claiming-ph-has-approved-covid-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6021,https://www.facebook.com/factcrescendomyanmar/,https://web.facebook.com/naylwin.soe.520/videos/730750327459247,https://web.facebook.com/permalink.php?story_fbid=114290746903326&id=100049672040636,https://web.facebook.com/dagon.com.mm/posts/1893901927413774,https://web.facebook.com/Loopsider/videos/3355329144495502,,,,,https://myanmar.factcrescendo.com/fact-check-ecuador-has-not-declared-as-a-failed-down-nation-due-to-covid-19-infections/,2,,,,100049672040636,1893901927413774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6022,,,,,,,,,,https://misbar.com/factcheck/2020/04/16/%D8%A3%D8%B7%D8%A8%D8%A7%D8%A1-%D9%86%D8%A7%D8%A6%D9%85%D9%88%D9%86-%D9%85%D9%86-%D8%A7%D9%84%D8%A5%D8%B1%D9%87%D8%A7%D9%82-%D8%A8%D8%B9%D8%AF-%D9%85%D8%B9%D8%A7%D9%84%D8%AC%D8%A9-%D9%85%D8%B1%D8%B6%D9%89-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D8%A7%D9%84%D8%B5%D9%88%D8%B1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6023,https://www.facebook.com/diego.kotazo.562/posts/252685015880011?comment_id=253743349107511&reply_comment_id=253774475771065,https://www.facebook.com/lemonde.fr,,,,,,,,https://www.lemonde.fr/les-decodeurs/article/2020/04/17/non-emmanuel-et-brigitte-macron-ne-font-pas-de-jet-ski-pendant-le-confinement_6036900_4355770.html,2,,,,253743349107511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6024,https://www.facebook.com/colombiacheck,https://www.facebook.com/sharer/sharer.php?u=https://colombiacheck.com/chequeos/fotos-de-entrega-de-ayudas-en-estratos-altos-no-se-tomaron-en-colombia,https://www.facebook.com/MunicipalidadDeLaMolina/photos/a.565161806871411/2831898946864341/?type=3&theater,https://www.facebook.com/sharer/sharer.php?u=https://colombiacheck.com/chequeos/fotos-de-entrega-de-ayudas-en-estratos-altos-no-se-tomaron-en-colombia,https://www.facebook.com/alcaldiaelpital/videos/1978685858942088/,,https://twitter.com/DanielUrresti1/status/1249404805711384576?ref_src=twsrc%5Etfw,https://twitter.com/DanielUrresti1/status/1249489196399673349?ref_src=twsrc%5Etfw,,https://colombiacheck.com/chequeos/fotos-de-entrega-de-ayudas-en-estratos-altos-no-se-tomaron-en-colombia,1,,,_1249404805711384576,,,_1249489196399673349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
