has_words,id,link
"facebook,social media",0,https://english.factcrescendo.com/2020/05/11/viral-whatsapp-message-misattributed-to-icmr/
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/05/11/verificamos-kalil-faixas-coronavirus/
,0,https://www.open.online/2020/05/11/coronavirus-inchiodato-bill-gates-brevetto-del-vaccino-pronto-dal-2014-facciamo-chiarezza/
"facebook,twitter",0,https://correctiv.org/faktencheck/2020/05/28/coronavirus-nein-masken-schwaechen-nicht-das-immunsystem/
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/05/11/verificamos-ceara-mortes-doencas-respiratorias-2020/
facebook,0,https://www.malayalam.factcrescendo.com/fake-news-lockdown-violation-in-alappuzha-temple/
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/05/11/verificamos-foto-vagao-lotado-sp-rodizio-ampliado-pandemia/
,0,https://odia.factcrescendo.com/2020/05/11/tv-seriel-video-shared-as-italian-doctors-who-died-after-treating-corona-patients/
,0,https://factuel.afp.com/non-le-president-malgache-andry-rajoelina-na-pas-appele-les-etats-africains-quitter-loms
"facebook,twitter",0,https://pesacheck.org/faux-il-ny-a-pas-preuve-scientifique-que-le-m%C3%A9lange-de-neem-et-de-citronnelle-peut-gu%C3%A9rir-la-e33de20f5e6c
"facebook,tweet",0,https://www.politifact.com/factchecks/2020/may/13/chris-murphy/sen-chris-murphy-overstates-travel-china-after-tru/
,0,https://myanmar.factcrescendo.com/fact-check-did-people-fell-down-as-covid-19-situation-in-india-become-intensified/
,0,https://spondeomedia.com/cgi-sys/suspendedpage.cgi
twitter,0,https://maldita.es/malditobulo/20200511/vicepresidente-estados-unidos-mike-pence-cajas-vacias-epi-bulo/
,0,https://maldita.es/malditobulo/20200511/canal-venecia-cisnes-rosados-coronavirus/
"facebook,tweet",0,https://www.politifact.com/factchecks/2020/may/13/donald-trump/trumps-claim-covid-deaths-us-are-par-germanys-does/
"facebook,twitter,tweet",0,https://facta.news/notizia-falsa/2020/05/12/non-e-vero-che-una-circolare-del-ministero-della-salute-vieta-le-autopsie-sui-morti-di-covid-19/
"facebook,twitter",0,https://facta.news/notizia-falsa/2020/05/12/il-video-de-lagente-scelto-che-ha-liberato-silvia-romano-e-un-falso/
"facebook,twitter",0,https://chequeado.com/verificacionfb/es-falso-que-cantar-y-aplaudir-en-los-balcones-sea-un-riesgo-de-contagio-de-covid-19/
,0,https://maldita.es/malditobulo/20200511/jose-maria-aznar-saltado-confinamiento-charla-ayuso/
"facebook,twitter",0,https://infact.press/2020/05/post-5887/
,0,https://cekfakta.tempo.co/fakta/774/fakta-atau-hoaks-benarkah-klaim-judy-mikovits-soal-virus-corona-dalam-film-dokumenter-plandemic
"facebook,twitter",0,https://teyit.org/covid-19a-sebep-olan-virusun-agirliginin-085-attogram-oldugu-iddiasi
"facebook,twitter",0,https://chequeado.com/el-explicador/es-falso-que-saldran-liberados-1-900-reclusos-de-la-carcel-de-devoto-a-partir-del-lunes/
"tweet,social media",0,https://www.indiatoday.in/fact-check/story/has-who-said-vegetarians-are-safe-from-coronavirus-1676815-2020-05-11
,0,https://factcheck.afp.com/2019-photo-has-been-doctored-include-covid-19-reference
"facebook,twitter,compartilhado",0,https://www.aosfatos.org/noticias/ceara-nao-teve-mais-mortes-por-doencas-respiratorias-em-2019-do-que-em-2020/
"facebook,twitter,social media",0,https://leadstories.com/hoax-alert/2020/05/fact-check-video-of-police-forcing-a-family-out-of-home-in-handcuffs-not-tied-to-covid19-or-hr6666.html
,0,https://cekfakta.tempo.co/fakta/775/fakta-atau-hoaks-benarkah-pendiri-alibaba-jack-ma-sebut-tahun-2020-hanyalah-tahun-untuk-bertahan-hidup
,0,https://factcheck.afp.com/photo-has-circulated-reports-about-ramadan-gift-bags-india-least-2015
facebook,0,https://boliviaverifica.bo/plantas-como-el-matico-tienen-altos-beneficios-pero-no-curan-del-coronavirus/
facebook,0,https://demagog.org.pl/fake_news/nie-komary-nie-przenosza-koronawirusa/
,0,https://voxukraine.org/uk/video-fejk-rashid-buttar-vidomij-likar-iz-ssha-rozpovidaye-pro-zaplanovanu-pandemiyu/
"tweet,social media",0,https://www.indiatoday.in/fact-check/story/fact-check-can-prolonged-use-of-masks-cause-oxygen-deficiency-and-fatigue-1676405-2020-05-10
,0,https://www.newtral.es/no-hay-relacion-entre-el-5g-y-la-propagacion-del-covid-19/20200512/
"tweet,social media",0,https://factcheck.afp.com/video-has-circulated-reports-about-sloth-bears-india-coronavirus-pandemic
,0,https://voxukraine.org/uk/fejk-italijskij-profesor-sprostovuye-ryad-mifiv-pro-koronavirus/
,0,https://www.vishvasnews.com/punjabi/society/fact-check-fake-notice-going-viral-in-the-name-of-unicef-on-covid/
,0,https://www.newtral.es/el-expresidente-aznar-no-se-ha-saltado-el-confinamiento-para-volver-a-madrid-a-realizar-una-conferencia/20200514/
,0,https://verificado.com.mx/remdesivir-solo-como-tratamiento-de-emergencia/
"tweet,social media",0,https://www.vishvasnews.com/english/health/fact-check-no-evidence-proves-palm-oil-as-a-simple-solution-to-coronavirus-viral-post-is-fake/
hashtag,0,https://www.animalpolitico.com/elsabueso/clarin-articulo-2003-coronavirus-no-covid-19/
"facebook,twitter",0,https://infact.press/2020/05/post-5786/
,0,https://cekfakta.tempo.co/fakta/773/fakta-atau-hoaks-benarkah-klaster-penyebaran-corona-terbesar-di-indonesia-adalah-10-ribu-pendeta-gbi-dan-gpib
facebook,0,https://www.delfi.lt/news/melo-detektorius/melas/karantino-priesininkai-spjove-i-vyriausybes-nutarimus-nera-istatymo-nereikia-ir-kaukiu.d?id=84245915
social media,0,https://factcheck.afp.com/money-was-help-madagascar-fight-outbreak-not-produce-cure
,0,https://factcheck.afp.com/image-bill-gates-cuffs-doctored-photo-2014-mobster-arrest
"facebook,twitter",0,https://correctiv.org/faktencheck/2020/05/20/nein-bill-gates-hat-nicht-700-000-opfer-durch-eine-corona-impfung-angekuendigt/
,0,https://factuel.afp.com/tres-improbable-quun-gel-hydroalcoolique-puisse-prendre-feu-dans-un-vehicule-laisse-au-soleil
"facebook,twitter",0,https://chequeado.com/el-explicador/no-esta-probado-que-la-vitamina-d-ayude-contra-el-coronavirus/
facebook,0,https://www.delfi.lt/news/melo-detektorius/melas/baltarusija-atsvente-nesisaugodama-nuo-koronaviruso-kodel-dziugauja-rezimo-gerbejai.d?id=84250907
"facebook,tweet,social media",0,https://www.politifact.com/factchecks/2020/may/14/mike-turzai/pa-house-speaker-says-coronavirus-only-threatens-c/
social media,0,https://www.thejournal.ie/debunked-government-national-applause-thejournal-5094156-May2020/
"facebook,twitter",0,https://infact.press/2020/05/post-5914/
"facebook,twitter",0,https://facta.news/fuori-contesto/2020/05/12/questo-video-di-un-corteo-di-protesta-e-stato-girato-in-germania-ma-non-durante-lemergenza-covid-19/
facebook,0,https://www.15min.lt/naujiena/aktualu/lietuva/devint-veido-kauke-galima-apsinuodyti-anglies-dvideginiu-ar-tikrai-56-1316286
"facebook,twitter",0,https://pesacheck.org/faux-titre-lunion-africaine-n-a-pas-valid%C3%A9-le-covid-organics-bf9dee6fcd8b
social media,0,https://factcheck.afp.com/plandemic-video-peddles-falsehoods-about-covid-19
,0,https://www.newtral.es/no-han-muerto-232-ninos-por-covid-19-en-italia/20200510/
,0,https://factly.in/migrant-workers-protest-video-from-hyderabad-shared-as-that-from-ahmedabad/
,0,https://factcheck.afp.com/clip-has-been-edited-original-video-shows-rahul-gandhi-making-clear-statement
,0,https://voxukraine.org/ru/fejk-bill-gejts-zakazchik-mirovoj-pandemii-covid-19/
"facebook,twitter,hashtag",0,https://teyit.org/dunya-saglik-orgutu-temsilcisinin-covid-19-asisinin-gelistirilemeyecegini-soyledigi-iddiasi
,0,https://factcheck.afp.com/some-viral-diseases-listed-post-were-first-reported-elsewhere-world-studies-show
"tweet,social media",0,https://factcheck.afp.com/misleading-article-warns-against-face-masks-during-covid-19-pandemic
,0,https://factuel.afp.com/le-prix-de-la-chloroquine-multiplie-par-4-cette-publication-vient-dun-site-parodique
"facebook,twitter",0,https://facta.news/notizia-falsa/2020/05/08/no-la-foto-di-una-spiaggia-invasa-dalla-folla-non-e-stata-scattata-a-catania-durante-lepidemia-di-covid-19/
,0,https://www.vishvasnews.com/health/fact-check-dog-vaccine-not-related-to-covid-19-misleading-post-getting-viral-2/
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/05/08/verificamos-mortes-registradas-cartorios-abril-pandemia/
,0,https://voxukraine.org/ru/manipulyatsiya-izrailskie-vrachi-zayavili-chto-nosit-maski-na-ulitse-opasno/
twitter,0,https://maldita.es/malditobulo/20200508/lampara-ultravioleta-elimina-coronavirus-cinco-segundos-5/
"facebook,twitter",0,https://correctiv.org/faktencheck/2020/05/15/video-aus-troisdorf-diese-polizeikontrolle-wegen-maskenpflicht-eskalierte-nicht-zufaellig-der-staatsschutz-ermittelt/
"facebook,twitter,tweet",0,https://checkyourfact.com/2020/05/08/fact-check-video-maasai-tribe-whipping-kenyans-violate-coronavirus-curfew/
"facebook,twitter,compartilhado",0,https://piaui.folha.uol.com.br/lupa/2020/05/08/bill-gates-vacina-monitorar-pessoas/
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/05/08/verificamos-mortos-naufragio-globo-covid/
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/05/08/verificamos-video-confronto-ambulantes-fiscais-sp-covid-19/
,0,https://verificado.com.mx/pruebas-positivas-de-sars-cov-2-en-pacientes-recuperados-no-han-demostrado-reinfeccion/
"facebook,twitter,compartilhado",0,https://piaui.folha.uol.com.br/lupa/2020/05/08/verificamos-mortes-manaus-teich/
,0,https://raskrinkavanje.ba/analiza/snimak-iz-poljske-ne-prikazuje-masovne-proteste-protiv-obavezne-vakcinacije
,0,https://www.open.online/2020/05/08/coronavirus-prestigiosi-giornali-americani-svelano-la-pandemia-inventata-i-complottisti-sono-alla-frutta/
"facebook,twitter",0,https://www.aosfatos.org/noticias/e-falso-que-numero-de-mortes-por-covid-19-caiu-em-manaus-apos-visita-do-ministro-da-saude/
"facebook,twitter",0,https://factcheck.kz/claim-checking/verdict/manipulyaciya-zhenshhina-umershaya-ot-koronavirusa-prosnulas-cherez-mesyac/
"facebook,tweet",0,https://www.politifact.com/factchecks/2020/may/12/one-america-news/mainstream-media-surge-COVID-Wisconsin-election/
"facebook,twitter",0,https://chequeado.com/el-explicador/es-falso-que-el-uso-o-abuso-de-mascarillas-pueda-producir-hipoxia/
,0,https://verafiles.org/articles/vera-files-fact-check-remdesivir-end-covid-19-pandemic-misle
,0,https://voxukraine.org/ru/fejk-belarus-pobedila-koronavirus-bez-karantina/
,0,https://www.newtral.es/no-es-una-circular-del-hospital-de-ibiza-para-engordar-las-cifras-de-contagios-por-covid-19-es-una-nueva-clasificacion-para-bajas-laborales/20200508/
"facebook,twitter",0,https://www.aosfatos.org/noticias/e-falso-que-170-milhoes-de-pessoas-se-inscreveram-para-o-auxilio-emergencial/
"facebook,twitter,social media",0,https://pesacheck.org/false-asthma-plant-is-not-a-proven-cure-for-covid-19-b6f88085b80b
,0,https://www.animalpolitico.com/elsabueso/azitromicina-covid-19-compuesto-natural/
"facebook,twitter,social media",0,https://leadstories.com/hoax-alert/2020/05/fact-check-card-does-not-give-exemption-a-mask.html
"facebook,twitter",0,https://pesacheck.org/faux-le-burundi-ne-comptait-pas-274-cas-de-covid-19-%C3%A0-la-date-du-30-avril-c23870935c84
"facebook,twitter",0,https://chequeado.com/verificacionfb/no-la-imagen-no-muestra-una-vacuna-contra-la-covid-19-creada-en-2001-sino-a-una-vacuna-canina/
"facebook,twitter",0,https://pesacheck.org/faux-emmanuel-macron-na-pas-conditionn%C3%A9-l-acc%C3%A8s-%C3%A0-l-europe-aux-africains-par-leur-acceptation-du-3252abeab8e8
,0,https://www.vishvasnews.com/urdu/society/fact-check-rajisthan-100-nurses-resign-due-to-salary-issue-resignation-is-not-related-with-jamatis/
"facebook,twitter,social media",0,https://www.boomlive.in/fake-news/2013-photo-of-wb-chief-secretary-revived-with-covid-19-spin-8018
tweet,0,https://www.vishvasnews.com/english/health/fact-check-this-viral-message-on-coronavirus-is-falsely-attributed-to-unicef/
,0,https://factuel.afp.com/ce-texte-viral-nie-que-le-covid-19-peut-entrainer-une-infection-pulmonaire-mais-il-se-trompe
"facebook,twitter,tweet,social media",0,https://leadstories.com/hoax-alert/2020/05/fact-check-oldies-will-have-to-die-tweets-trump.html
,0,https://www.vishvasnews.com/viral/fact-checkthese-nurses-resigned-due-to-low-wages-had-nothing-to-do-with-jamatis/
"facebook,twitter,compartilhado",0,https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-covid-19-mate-apenas-pessoas-com-doencas-previas-e-possa-ser-tratada-em-casa-com-antibioticos/
facebook,0,https://www.delfi.lt/news/melo-detektorius/melas/kreipesi-i-veryga-laiske-pazere-baisiu-kaltinimu-ir-keistu-teiginiu.d?id=84221507
"facebook,twitter,social media",0,https://ghanafact.com/2020/05/hoax-melcom-is-not-giving-out-gh%e2%82%b5-2000-gift-cards-to-every-ghanaian-in-response-to-covid-19/
social media,0,https://factcheck.afp.com/misinformation-us-flu-shot-ingredients-resurfaces-during-pandemic
,0,https://maldita.es/malditobulo/20200507/cientifico-chino-asesinado-bing-liu-coronavirus-covid-19/
,0,https://raskrinkavanje.ba/analiza/sakupljanje-klikova-na-prici-o-prenosenju-sars-cov-2-putem-seksualnog-kontakta
"facebook,tweet",0,https://www.politifact.com/factchecks/2020/may/11/viral-image/no-anthony-fauci-wasnt-microsofts-board-directors/
,0,https://maldita.es/malditobulo/20200603/cuidado-sms-autoevaluacion-covid-19-virus-dispositivo/
"facebook,twitter,compartilhado",0,https://piaui.folha.uol.com.br/lupa/2020/05/07/verificamos-falso-mascara-hipoxia/
"facebook,twitter,compartilhado",0,https://piaui.folha.uol.com.br/lupa/2020/05/07/verificamos-covid-teste-automatico/
,0,https://factcheck.afp.com/misleading-claim-circulates-thailand-tops-covid-19-reponse-ranking-and-has-lowest-number-coronavirus
"facebook,twitter",0,https://chequeado.com/verificacionfb/no-obama-no-dijo-que-los-delincuentes-no-deben-tener-derechos/
"facebook,twitter",0,https://facta.news/fuori-contesto/2020/05/06/il-video-che-mostra-un-posto-di-blocco-in-cina-e-degli-agenti-che-indossano-tute-azzurre-e-unesercitazione/
,0,https://factcheck.afp.com/graphic-about-covid-19-lockdown-extension-philippines-has-been-doctored
"facebook,twitter",0,https://www.aosfatos.org/noticias/nao-e-verdade-que-covid-19-pode-ser-tratada-com-antibioticos/
"facebook,twitter",0,https://crithink.mk/nema-ismevane-na-lazhicheto-tuku-barane-da-nema-grupirana-i-masovni-sobiri/
social media,0,https://www.thejournal.ie/debunked-dublin-covid19-street-party-5092738-May2020/
"facebook,twitter,social media",0,https://ghanafact.com/2020/05/ghanas-electoral-commission-has-not-postponed-2020-elections-due-to-covid-19/
,0,https://www.lemonde.fr/les-decodeurs/article/2020/05/08/l-information-sur-les-vingt-huit-morts-causees-par-des-frelons-geants-date-de-2013_6039108_4355770.html
facebook,0,https://factcheck.vlaanderen/factcheck/beschermen-wegwerphandschoenen-tegen-een-besmetting-met-het-coronavirus
"facebook,twitter",0,https://nieuwscheckers.nl/nieuwscheckers/mondkapjes-minder-effectief-dan-virale-afbeelding-suggereert/
"facebook,twitter",0,https://www.aosfatos.org/noticias/numero-de-mortes-por-covid-19-no-amazonas-nao-caiu-apos-visita-de-teich/
"facebook,twitter",0,https://chequeado.com/el-explicador/la-foto-de-alberto-fernandez-junto-a-empresarios-no-fue-tomada-durante-la-cuarentena/
facebook,0,https://marathi.factcrescendo.com/migrants-protests-at-asansol-railway-station-share-as-mumbai-maharashtra/
facebook,0,https://gujarati.factcrescendo.com/fake-message-and-video-of-family-committing-suicide-in-danilimda-ahmedabad-goes-viral/
"facebook,twitter",0,https://factcheck.kz/claim-checking/verdict/pravda-li-chto-grazhdane-kazaxstana-i-rossii-ne-smogut-poluchit-shengenskuyu-vizu-bez-chipirovaniya/
,0,https://www.vishvasnews.com/health/fact-check-experts-warn-against-self-medicating-covid-19-using-aspirin-lemon-honey-home-remedy-2/
"tweet,social media",0,https://www.vishvasnews.com/english/health/fact-check-dog-vaccine-not-related-to-covid-19-misleading-post-getting-viral/
social media,0,https://www.thejournal.ie/penneys-announcement-fake-debunked-covid-19-5091644-May2020/
"facebook,twitter",0,https://facta.news/notizia-falsa/2020/05/06/non-e-vero-che-bill-gates-ha-ammesso-che-i-vaccini-servono-a-sterilizzare-e-ridurre-la-popolazione/
,0,https://www.efe.com/efe/espana/efeverifica/no-tomar-cafe-tampoco-previene-ni-cura-el-coronavirus/50001435-4240833
"facebook,twitter,compartilhado,postado",0,https://politica.estadao.com.br/blogs/estadao-verifica/comboio-do-exercito-que-aparece-em-video-nao-levava-ajuda-do-governo-federal-para-combate-da-covid-19/
,0,https://factcheckthailand.afp.com/misleading-claim-circulates-Thailand-tops-COVID-19-reponse-ranking-and-has-lowest-coronavirus-cases-th
"facebook,twitter,compartilhado",0,https://politica.estadao.com.br/blogs/estadao-verifica/alteracao-de-atestado-de-obito-em-guarulhos-e-usada-por-negacionistas-do-coronavirus-para-expor-fraude-inexistente/
"facebook,tweet",0,https://www.politifact.com/factchecks/2020/may/15/stacey-abrams/stacey-abrams-gets-georgias-reopening-covid-19-tre/
"facebook,twitter",0,https://www.liberation.fr/checknews/2020/05/11/est-il-vrai-qu-il-n-y-a-pas-plus-de-morts-en-france-au-premier-trimestre-2020-que-les-cinq-dernieres_1787936/?fbclid=IwAR35EIYGd1xgC-tSl873iGY8fylguNYkGT-4rD13HLi7W5JuACbQf5xVCyA
"facebook,twitter,social media",0,https://pesacheck.org/false-kenya-has-not-received-a-covid-19-vaccine-from-the-uk-162b3fe9ba66
,0,https://factcheck.afp.com/video-has-been-edited-original-fox-news-report-stated-one-president-trumps-valets-tested-positive
"facebook,social media",0,https://factly.in/an-old-video-from-karachi-pakistan-is-being-falsely-shared-as-women-escaping-quarantine-in-bangalore/
,0,https://factcheck.afp.com/video-shows-transmission-tower-3g-and-4g-antenna-italy
,0,https://www.vishvasnews.com/viral/fact-check-no-these-truck-are-not-taking-deadbodies-of-coronavirus-patients-2/
,0,https://voxukraine.org/uk/fejk-vid-masovogo-testuvannya-bilshe-shkodi-nizh-koristi/
"facebook,twitter",0,https://correctiv.org/faktencheck/2020/05/27/keine-belege-dass-in-tansania-eine-papaya-und-eine-ziege-positiv-auf-das-coronavirus-getestet-wurden/
facebook,0,https://tamil.factcrescendo.com/factcheck-americans-not-tributed-indian-national-anthem-for-medical-help/
"twitter,tweet",0,https://newschecker.in/ur/urdu/march-20-video-shared-as-muslims-offering-namaz-violating-lockdown-norms
,0,https://factcheck.afp.com/these-videos-show-victims-gas-leak-chemical-plant-india-may-2020
,0,https://verificado.com.mx/falso-que-las-tiendas-soriana-cerraran-los-fines-de-semana-en-todo-el-pais/
facebook,0,https://teyit.org/klima-kullaniminin-yeni-koronavirusun-yayilimini-artirdigi-icin-yasaklanabilecegi-iddiasi
"facebook,twitter",0,https://www.thequint.com/news/webqoof/old-video-of-boris-johnson-revived-as-tea-offered-to-journalists-after-covid-recovery-fact-check
"facebook,tweet",0,https://www.politifact.com/factchecks/2020/may/14/rand-paul/no-us-isnt-expected-borrow-heavily-china-pay-covid/
"facebook,twitter,compartilhado",0,https://piaui.folha.uol.com.br/lupa/2020/05/06/verificamos-auxilio-emergencial-170-milhoes/
"facebook,twitter,social media",0,https://leadstories.com/hoax-alert/2020/05/fact-check-dr-rashid-buttar-does-not-reveals-coronavirus-was-patented-by-bill-gates-in-2006.html
"facebook,twitter",0,https://www.liberation.fr/checknews/2020/05/05/l-hopital-militaire-de-clamart-traite-t-il-des-malades-du-covid-19-avec-de-l-hydroxychloroquine_1787412/
facebook,0,https://rebaltica.lv/2020/05/neslava-kritusi-petniece-izplata-nepatiesibu-gripas-vakcina-un-maskas-nevar-aktivizet-koronavirusu/
,0,https://cekfakta.tempo.co/fakta/767/fakta-atau-hoaks-benarkah-ini-video-tka-cina-di-morowali-yang-bikin-ulah-saat-pandemi-covid-19
facebook,0,https://factcheck.vlaanderen/factcheck/42procent-vlamingen-vond-overheidscommunicatie-niet-vertrouwenwekkend
"facebook,twitter,tweet,social media",0,https://digiteye.in/does-the-consumption-of-meat-increase-the-risk-of-covid-19-fact-check/
,0,https://verificado.com.mx/comunicado-tabasco-cierre-comercios/
facebook,0,https://www.15min.lt/naujiena/aktualu/lietuva/skelbia-apie-karantina-nutraukiancias-valstybes-nors-oficialus-duomenys-rodo-priesingai-56-1313870
,0,https://www.vishvasnews.com/punjabi/world/fact-check-no-these-truck-are-not-taking-covid-patients-dead-bodies/
,0,https://factcheck.afp.com/misleading-claim-circulates-flu-vaccines-make-people-more-vulnerable-infections
"facebook,twitter,social media",0,https://www.boomlive.in/fake-news/2015-video-from-pakistan-falsely-linked-to-shaheen-bagh-lockdown-7987?infinitescroll=1
"twitter,compartilhado,postado",0,https://politica.estadao.com.br/blogs/estadao-verifica/registros-de-obitos-em-cartorios-confirmam-dados-da-pandemia-no-brasil/
"facebook,twitter,tweet",0,https://lasillavacia.com/detector-no-papa-francisco-no-aprobo-uso-tecnologia-implantar-microchips-76547
facebook,0,https://www.delfi.lt/news/melo-detektorius/melas/skelbia-melagystes-apie-koronaviruso-projekta-paliekancias-salis.d?id=84207957
"facebook,twitter,tweet",0,https://lasillavacia.com/detector-no-estados-unidos-no-estudia-posibilidad-dejar-morir-personas-sindrome-down
social media,0,https://www.thejournal.ie/debunked-no-the-british-army-is-not-setting-up-a-military-camp-at-long-kesh-prison-5084835-May2020/
,0,https://www.vishvasnews.com/viral/fact-check-this-flower-blooms-every-year-claim-that-this-has-bloomed-due-to-lock-down-is-fake/
"facebook,tweet",0,https://www.politifact.com/factchecks/2020/may/06/donald-trump/trump-wrong-covid-19-death-projections-omit-mitiga/
facebook,0,https://boliviaverifica.bo/ningun-colegio-de-profesionales-en-sudamerica-pidio-usar-dioxido-de-cloro/
,0,https://verificado.com.mx/fragmentos-de-sars-cov-2-hallados-agua-no-potable-son-inocuos/
"facebook,twitter",0,https://tfc-taiwan.org.tw/articles/3836
"facebook,twitter",0,https://correctiv.org/faktencheck/2020/05/15/nein-dieses-video-zeigt-keine-corona-proteste-sondern-demo-in-chemnitz-2018/
"facebook,twitter",0,https://www.thequint.com/news/webqoof/old-video-from-pak-shared-as-women-flouting-norms-amid-lockdown
facebook,0,https://gujarati.factcrescendo.com/has-migrants-going-from-surat-to-their-villages-been-sent-back-due-to-fear-of-cornavirus/
facebook,0,https://www.malayalam.factcrescendo.com/a-collection-of-popular-fake-prophecies-purveyed-in-the-name-of-nostradamus/
,0,https://www.sciencepresse.qc.ca/actualite/covid-19-depister-desinfo/2020/05/06/prouve-nouvelle-souche-virus-plus-contagieuse-non
hashtag,0,https://maldita.es/malditobulo/20201105/ninos-tuneles-nueva-york-los-angeles-teoria-conspiratoria-coronavirus/
"facebook,twitter",0,https://piaui.folha.uol.com.br/lupa/2020/05/05/verificamos-fotos-caixoes-vazios-jogados-chao-pandemia/
,0,https://ojo-publico.com/1810/es-falso-que-bacterias-causen-covid-19-y-apronax-y-aspirinas-lo-curen
"facebook,twitter",0,https://chequeado.com/el-explicador/no-la-covid-19-no-es-un-exosoma-y-la-pandemia-no-se-relaciona-con-las-senales-de-5g/
,0,https://www.vishvasnews.com/urdu/viral/fact-check-allahabad-2018-picture-of-a-group-performing-namaz-during-ramadan-goes-viral-as-namaz-in-lockdown/
,0,https://sprawdzam.afp.com/nie-wlosi-nie-podpalili-masztu-5g-splonely-nadajniki-starej-generacji
"facebook,twitter,social media",0,https://hindi.boomlive.in/fake-news/ramdevs-claims-of-self-testing-mustard-oil-not-backed-by-research-7959
facebook,0,https://factcheck.vlaanderen/factcheck/komt-de-oplossing-tegen-het-coronavirus-van-lama-s
"facebook,twitter,compartilhado",0,https://politica.estadao.com.br/blogs/estadao-verifica/boato-exagera-numero-de-cadastrados-para-receber-auxilio-emergencial/
,0,https://fatabyyano.net/%d9%85%d9%84%d8%ad_%d8%a7%d9%84%d8%a8%d8%ad%d8%b1_%d8%a7%d8%b3%d8%aa%d9%86%d8%b4%d8%a7%d9%82_%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7_%d8%ba%d8%b3%d9%84_%d8%a7%d9%84%d8%b1%d8%a6%d8%aa%d9%8a%d9%86/
"facebook,twitter,tweet",0,https://www.liberation.fr/checknews/2020/05/05/les-marins-du-porte-avions-charles-de-gaulle-malades-du-covid-19-ont-ils-recu-de-la-chloroquine_1787387/
"facebook,twitter",0,https://teyit.org/ozel-araclarinda-dezenfektan-ve-maske-olmayanlara-3-bin-lira-ceza-kesilecegi-iddiasi
"facebook,twitter",0,https://teyit.org/videonun-hindistanda-insanlarin-covid-19-hastasinin-yanina-konarak-cezalandirildigini-gosterdigi-iddiasi
,0,https://raskrinkavanje.ba/analiza/satiricni-tekst-predstavljen-kao-vijest-o-ukidanju-obaveze-pranja-ruku
"facebook,twitter,social media",0,https://www.boomlive.in/fake-news/is-thrombosis-the-leading-cause-of-covid-19-deaths-a-factcheck-7977
,0,https://raskrinkavanje.ba/analiza/plandemija-najuspjesnija-teorija-zavjere-o-covidu-19-pada-vec-na-planu
,0,https://healthfeedback.org/plandemic-vignette-featuring-anti-vaccination-activist-judy-mikovits-contains-numerous-false-and-unsupported-claims-about-covid-19/
,0,https://www.open.online/2020/05/05/coronavirus-lo-studio-giapponese-rivela-che-la-mortalita-del-covid-19-e-inferiore-allinfluenza-no/
,0,https://cekfakta.tempo.co/fakta/765/fakta-atau-hoaks-benarkah-ratusan-pekerja-pabrik-rokok-sampoerna-positif-corona
hashtag,0,https://www.animalpolitico.com/elsabueso/cubrebocas-publicacion-datos-falsos-y-verdaderos/
hashtag,0,https://www.animalpolitico.com/elsabueso/video-hombre-desmayo-colombia-mexico/
,0,https://factcheck.afp.com/nigeria-imposed-curfew-slow-spread-covid-19-and-has-not-yet-set-5g-networks
"tweet,social media",0,https://www.vishvasnews.com/english/health/fact-check-experts-warn-against-self-medicating-covid-19-using-aspirin-lemon-honey-home-remedy/
social media,0,https://verafiles.org/articles/vera-files-fact-check-claim-semen-kills-and-prevents-covid-1
facebook,0,https://rebaltica.lv/2020/05/ekonomikas-sildisana-naudas-izmaksa-katram-vai-ieguldijumi-infrastruktura/
,0,https://factcheck.afp.com/video-shows-annual-ritual-and-has-nothing-do-coronavirus
"facebook,twitter",0,https://pesacheck.org/faux-andry-rajoelina-na-pas-d%C3%A9clar%C3%A9-que-madagascar-a-vaincu-le-coronavirus-bb4ad90f0801
twitter,0,https://archivo.elsurti.com/chequeos/el-washington-post-no-asegura-que-el-coronavirus-salio-de-un-laboratorio
,0,https://colombiacheck.com/chequeos/tuneles-desinfectantes-no-eliminan-99-de-los-virus
hashtag,0,https://www.animalpolitico.com/elsabueso/bill-gates-covid-19-chip-id2020-vigilar-mundo-falso/
,0,https://colombiacheck.com/chequeos/coronavirus-no-es-un-exosoma-y-tampoco-es-producto-de-la-contaminacion-electromagnetica
"facebook,twitter,compartilhado",0,https://www.aosfatos.org/noticias/e-falso-que-quem-dirigir-sem-mascara-de-protecao-pode-receber-multa-de-transito/
facebook,0,http://www.mythdetector.ge/en/myth/what-did-us-secretary-defense-say-about-5g-and-huawei
hashtag,0,https://www.animalpolitico.com/elsabueso/es-falso-que-usar-cubrebocas-no-te-hara-producir-mas-cortisol-de-lo-habitual/
,0,https://www.sciencepresse.qc.ca/actualite/covid-19-depister-desinfo/2020/05/05/chloroquine-solution-averee-contre-covid-19-faux
