,id,title,text,claimDate,reviewDate,claimant,publisher,url,label,found,query,poynter_date
1893,1830,,,,,,,,,9,https://boliviaverifica.bo/es-falso-que-bolivia-no-gestiona-el-acceso-a-una-vacuna-de-coronavirus/,2020-09-04 00:00:00
1894,1831,,,,,,,,,9,https://voxukraine.org/uk/nepravda-koronavirus-tse-politichna-epidemiya/,2020-09-04 00:00:00
1895,1832,,,,,,,,,9,https://voxukraine.org/uk/nepravda-isnuvannya-novogo-koronavirusu-ne-dovedeno-naukovo/,2020-09-04 00:00:00
1896,1833,,Video shows Seoul rally against coronavirus restrictions in August 2020,2020-08-17T00:00:00Z,2020-09-04T11:45:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/video-shows-seoul-rally-october-2019-months-covid-19-was-first-reported-south-korea,False,1,https://factcheck.afp.com/video-shows-seoul-rally-october-2019-months-covid-19-was-first-reported-south-korea,2020-09-04 00:00:00
1897,1834,Japonya Başbakanının salgın nedeniyle ekonomi bozuldu diye istifa ...,Japonya Başbakanının salgın nedeniyle ekonomi bozuldu diye istifa ettiği iddiası,2020-08-28T00:00:00Z,2020-09-03T00:00:00Z,Sosyal Medya,Teyit.org,https://teyit.org/japonya-basbakaninin-salgin-nedeniyle-ekonomi-bozuldugu-icin-istifa-ettigi-iddiasi,Yanlış,1,https://teyit.org/japonya-basbakaninin-salgin-nedeniyle-ekonomi-bozuldugu-icin-istifa-ettigi-iddiasi,2020-09-03 00:00:00
1898,1835,,CO2-Wert unter Maske steigt auf ungesunde Konzentration,2020-09-03T23:00:00Z,2020-10-05T13:23:03Z,Facebook-Beitrag,Correctiv,https://correctiv.org/faktencheck/2020/10/05/nein-unter-einem-mund-nasen-schutz-steigt-die-co2-konzentration-nicht-auf-einen-gesundheitsgefaehrdenden-wert/,"Falsch. Die Messung mit einem solchen Gerät ist nicht aussagekräftig. Mehrere Experten betonen, dass man mit einem MNS keine gesundheitsgefährdende Menge CO2 einatmet.",1,https://correctiv.org/faktencheck/2020/10/05/nein-unter-einem-mund-nasen-schutz-steigt-die-co2-konzentration-nicht-auf-einen-gesundheitsgefaehrdenden-wert/,2020-09-04 00:00:00
1899,1836,,,,,,,,,9,https://teyit.org/okullar-acilinca-butun-ogrencilere-pcr-testi-yapilacagi-iddiasi,2020-09-03 00:00:00
1900,1837,#Verificamos: CDC não revelou que 'somente' 6% dos óbitos da ...,Essa é a notícia mais importante dos últimos 6 meses. Nos EUA apenas 6% dos mortos contaminados morreram exclusivamente do vírus segundo o levantamento do CDC,2020-09-03T15:36:41Z,2020-09-03T15:36:41Z,Post do Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/09/03/verificamos-cdc-obitos-pandemia/,Falso,1,https://piaui.folha.uol.com.br/lupa/2020/09/03/verificamos-cdc-obitos-pandemia/,2020-09-03 00:00:00
1901,1838,,,,,,,,,9,https://www.vishvasnews.com/english/health/fact-check-no-covid-19-doesnt-mean-certificate-of-identification-of-vaccination-with-artificial-intelligence-viral-post-is-fake/,2020-09-03 00:00:00
1902,1839,,,,,,,,,9,https://politica.estadao.com.br/blogs/estadao-verifica/video-dissemina-informacoes-falsas-para-afirmar-que-a-pandemia-e-um-plano-de-controle-populacional/,2020-09-03 00:00:00
1903,1840,Misinterpreted New York Times report leads to false claim that the ...,COVID-19 case numbers are inflated due to PCR test sensitivity; “90% of positive COVID-19 tests should be negative”,2020-09-02T00:00:00Z,2020-09-02T00:00:00Z,"Liz Wheeler, Steve Deace",Health Feedback,https://healthfeedback.org/claimreview/misinterpreted-new-york-times-report-leads-to-false-claim-that-the-number-of-covid-19-cases-in-the-u-s-is-inflated-by-up-to-90/,Flawed_Reasoning,1,https://healthfeedback.org/claimreview/misinterpreted-new-york-times-report-leads-to-false-claim-that-the-number-of-covid-19-cases-in-the-u-s-is-inflated-by-up-to-90/,2020-09-03 00:00:00
1904,1841,China não preferiu vacina contra Covid-19 de Oxford e descartou a ...,China compra vacina contra Covid-19 da Suécia e descarta imunização vendida para SP,2020-09-03T00:00:00Z,2020-09-03T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/china-nao-preferiu-vacina-contra-covid-19-de-oxford-e-descartou-vendida-para-sp/,distorcido,1,https://www.aosfatos.org/noticias/china-nao-preferiu-vacina-contra-covid-19-de-oxford-e-descartou-vendida-para-sp/,2020-09-03 00:00:00
1905,1842,,Une campagne de vaccination à la rentrée 2020 contre le Covid-19,2020-08-26T00:00:00Z,2020-09-02T18:10:00Z,Sources multiples,AFP Factuel,https://factuel.afp.com/aucune-vaccination-contre-le-covid-19-nest-prevue-dans-les-ecoles-la-rentree,Faux,1,https://factuel.afp.com/aucune-vaccination-contre-le-covid-19-nest-prevue-dans-les-ecoles-la-rentree,2020-09-03 00:00:00
1906,1843,,,,,,,,,9,https://www.aosfatos.org/noticias/uso-de-mascaras-nao-aumenta-acidez-no-sangue-nem-prejudica-imunidade/,2020-09-03 00:00:00
1907,1844,,,,,,,,,9,https://www.aosfatos.org/noticias/nao-ha-fontes-que-comprovem-queda-de-30-na-venda-de-produtos-chineses-em-sc/,2020-09-03 00:00:00
1908,1845,,,,,,,,,9,https://www.animalpolitico.com/elsabueso/cdc-muertes-covid-enfermedad/,2020-09-03 00:00:00
1909,1846,,,,,,,,,9,https://www.thejournal.ie/dublin-8-oliver-bond-voicenote-debunked-5193604-Sep2020/,2020-09-03 00:00:00
1910,1847,,,,,,,,,9,https://demagog.org.pl/fake_news/covid-19-to-choroba-a-nie-zaden-program-depopulacji,2020-09-03 00:00:00
1911,1848,,,,,,,,,9,https://voxukraine.org/uk/nepravda-smertnist-vid-covid-19-nadzvichajno-nizka-a-ogoloshennya-pandemiyi-neobgruntovane/,2020-09-03 00:00:00
1912,1849,,Anthony Fauci negó la transmisión asintomática del covid-19,2020-08-29T00:00:00Z,2020-09-03T20:40:00Z,Varias fuentes,AFP Factual,https://factual.afp.com/fauci-no-descarto-la-transmision-del-covid-19-por-asintomaticos-y-el-video-viral-no-es-actual,Falso,1,https://factual.afp.com/fauci-no-descarto-la-transmision-del-covid-19-por-asintomaticos-y-el-video-viral-no-es-actual,2020-09-03 00:00:00
1913,1850,,,,,,,,,9,https://factuel.afp.com/non-le-port-du-masque-dans-lespace-public-nest-pas-contraire-la-loi-antiburqa?fbclid=IwAR0gT9WnBcCfPZ-naK_0NEwO5z5tvm8No7EfMPQvRMIkMHV92RxDTqrCdMU,2020-09-02 00:00:00
1914,1851,,,,,,,,,9,https://www.sciencepresse.qc.ca/actualite/covid-19-depister-desinfo/2020/09/03/deces-covid-attribues-covid-faux,2020-09-03 00:00:00
1915,1852,É falso que pesquisa americana disse que só 6% das vítimas de ...,6% dos mortos foram mortos de Covid-19 morreram da doença. Os outros todos foram comorbidades.,2020-09-02T00:00:00Z,2020-09-02T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-pesquisa-americana-disse-que-so-6-das-vitimas-de-covid-19-morreram-pela-infeccao/,falso,1,https://www.aosfatos.org/noticias/e-falso-que-pesquisa-americana-disse-que-so-6-das-vitimas-de-covid-19-morreram-pela-infeccao/,2020-09-02 00:00:00
1916,1853,Dilma não disse que solução para volta às aulas seria rodízio de ...,"Dilma disse que a solução para volta às aulas é um rodízio entre professores e alunos: ""um dia vai os professores e no outro os alunos"".",2020-09-02T00:00:00Z,2020-09-02T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/dilma-nao-disse-que-solucao-para-volta-aulas-seria-rodizio-de-professores-e-alunos/,falso,1,https://www.aosfatos.org/noticias/dilma-nao-disse-que-solucao-para-volta-aulas-seria-rodizio-de-professores-e-alunos/,2020-09-02 00:00:00
1917,1854,"Alberto Fernández, sobre el aumento de casos: “Cada vez que hubo ...","Cada vez que hubo marchas, 15 días después crecieron los casos de coronavirus",2020-09-02T00:00:00Z,2020-09-02T00:00:00Z,"Alberto Fernández, sobre el aumento de casos",Chequeado,https://chequeado.com/ultimas-noticias/alberto-fernandez-sobre-el-aumento-de-casos-cada-vez-que-hubo-marchas-15-dias-despues-crecieron-los-casos-de-coronavirus/,Insostenible,1,https://chequeado.com/ultimas-noticias/alberto-fernandez-sobre-el-aumento-de-casos-cada-vez-que-hubo-marchas-15-dias-despues-crecieron-los-casos-de-coronavirus/,2020-09-02 00:00:00
1918,1855,Son falsas las afirmaciones del médico Leonardo González Bayona ...,Son falsas las afirmaciones del médico Leonardo González Bayona sobre las vacunas contra el coronavirus,2021-05-13T00:00:00Z,2021-05-13T00:00:00Z,Fuentes múltiples,Chequeado,https://chequeado.com/el-explicador/son-falsas-las-afirmaciones-del-medico-leonardo-gonzalez-bayona-sobre-las-vacunas-contra-el-coronavirus/,Falso,1,https://chequeado.com/el-explicador/son-falsas-las-afirmaciones-de-un-nuevo-video-de-medicos-por-la-verdad/,2020-09-02 00:00:00
1919,1856,,,,,,,,,9,https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-estudo-belga-comprove-eficacia-de-tratamento-precoce-com-hidroxicloroquina-para-covid-19/,2020-09-02 00:00:00
1920,1857,,,,,,,,,9,https://rappler.com/newsbreak/fact-check/covid-19-daily-death-count-lower-than-other-diseases,2020-09-02 00:00:00
1921,1858,,,,,,,,,9,https://www.vishvasnews.com/society/fact-check-old-kidney-theft-allegation-video-from-rajasthan-going-viral-in-the-name-of-coronavirus/,2020-09-02 00:00:00
1922,1859,Sabuncuzade Şerafettin'in 600 yıllık olduğu iddia edilen salgın ...,Sabuncuzade Şerafettin'in 600 yıllık olduğu iddia edilen salgın önerileri,2020-08-23T00:00:00Z,2020-09-02T00:00:00Z,Sosyal Medya,Teyit.org,https://teyit.org/sabuncuzade-serafettinin-600-yillik-oldugu-iddia-edilen-salgin-onerileri,Yanlış,1,https://teyit.org/sabuncuzade-serafettinin-600-yillik-oldugu-iddia-edilen-salgin-onerileri,2020-09-02 00:00:00
1923,1860,,,,,,,,,9,https://www.vishvasnews.com/english/health/fact-check-measures-mentioned-in-the-video-are-not-a-cure-for-coronavirus-but-tips-to-increase-immunity/,2020-09-02 00:00:00
1924,1861,Fact Check: Fenugreek Seed Tape Isn't COVID-19 Cure,मेथी दाना टेप से हो सकता है कोरोनावायरस का इलाज।,2020-09-02T09:23:39Z,2020-09-02T09:23:39Z,FB User: Ravinderjeet Singh,विश्वास न्यूज़ फैक्ट चेक हिंदी,https://www.vishvasnews.com/health/fact-check-fenugreek-seed-tape-isnt-covid-19-cure/,False,1,https://www.vishvasnews.com/health/fact-check-fenugreek-seed-tape-isnt-covid-19-cure/,2020-09-02 00:00:00
1925,1861,Fact Check: Fenugreek seed tape isn't COVID-19 cure; health ...,Fenugreek seed tape can cure COVID-19,2020-09-01T11:19:40Z,2020-09-01T11:19:40Z,FB user: Ravinderjeet Singh,,https://www.vishvasnews.com/english/viral/fact-check-fenugreek-seed-tape-isnt-covid-19-cure-health-experts-refute-viral-claim/,False,1,https://www.vishvasnews.com/health/fact-check-fenugreek-seed-tape-isnt-covid-19-cure/,2020-09-02 00:00:00
1926,1862,,,,,,,,,9,http://www.mythdetector.ge/en/myth/tv-obiektivi-disseminates-doctored-video-and-disinformation-about-vaccination,2020-09-02 00:00:00
1927,1863,,,,,,,,,9,http://www.mythdetector.ge/en/myth/how-are-covid-19-vaccine-quantum-tattoo-and-control-over-population-linked-each-other,2020-09-02 00:00:00
1928,1864,,,,,,,,,9,https://colombiacheck.com/chequeos/no-se-ha-probado-que-ivermectina-haya-caUnited Statesdo-descenso-de-covid-19-en-cali,2020-09-02 00:00:00
1929,1865,,,,,,,,,9,https://demagog.org.pl/fake_news/nie-epidemie-i-przypadki-chorob-w-xxi-wieku-nie-byly-inscenizacjami,2020-09-02 00:00:00
1930,1866,,,,,,,,,9,https://voxukraine.org/uk/nepravda-tramp-zaklikaye-ne-nositi-maski-ne-buti-rabami-ta-ne-viriti-v-baranovirus/,2020-09-02 00:00:00
1931,1867,,Un vaccin contre le Covid-19 interdit dans les pays occidentaux,2020-09-12T00:00:00Z,2020-09-25T18:43:00Z,Sources multiples,AFP Factuel,https://factuel.afp.com/non-ces-produits-ne-sont-pas-des-vaccins-anti-coronavirus-interdits-de-distribution-aux-etats-unis,Faux,1,https://factuel.afp.com/non-ces-produits-ne-sont-pas-des-vaccins-anti-coronavirus-interdits-de-distribution-aux-etats-unis,2020-09-02 00:00:00
1932,1868,,,,,,,,,9,https://lasillavacia.com/detector-hasta-ahora-no-hay-formula-natural-contra-covid-78235,2020-09-02 00:00:00
1933,1869,,,,,,,,,9,https://factcheck.ge/ka/story/38872-%E1%83%93%E1%83%94%E1%83%96%E1%83%98%E1%83%9C%E1%83%A4%E1%83%9D%E1%83%A0%E1%83%9B%E1%83%90%E1%83%AA%E1%83%98%E1%83%90-%E1%83%98%E1%83%A2%E1%83%90%E1%83%9A%E1%83%98%E1%83%90%E1%83%A8%E1%83%98-%E1%83%9B%E1%83%9D%E1%83%A1%E1%83%90%E1%83%AE%E1%83%9A%E1%83%94%E1%83%9D%E1%83%91%E1%83%90-5g-%E1%83%90%E1%83%9C%E1%83%A2%E1%83%94%E1%83%9C%E1%83%94%E1%83%91%E1%83%A1-%E1%83%AC%E1%83%95%E1%83%90%E1%83%95%E1%83%A1,2020-09-02 00:00:00
1934,1870,,,,,,,,,9,https://factcheck.afp.com/no-photo-shows-music-festival-germany-2003,2020-09-02 00:00:00
1935,1871,,Dos aviones fumigan una playa,2019-04-21T00:00:00Z,2020-09-02T16:21:00Z,Varias fuentes,AFP Factual,https://factual.afp.com/los-aviones-vigilaban-una-playa-en-mexico-en-2019-no-fumigaban-durante-la-pandemia-de-coronavirus,Falso,1,https://factual.afp.com/los-aviones-vigilaban-una-playa-en-mexico-en-2019-no-fumigaban-durante-la-pandemia-de-coronavirus,2020-09-02 00:00:00
1936,1872,,Footage from an anti-lockdown rally in London,2020-08-30T00:00:00Z,2020-09-01T07:30:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/video-actually-shows-anti-government-protest-belarus,False,1,https://factcheck.afp.com/video-actually-shows-anti-government-protest-belarus,2020-09-01 00:00:00
1937,1873,,,,,,,,,9,https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-franca-italia-cloroquina/,2020-09-01 00:00:00
1938,1874,#Verificamos: É falso que FDA e China consideram a cloroquina ...,China (...) aprovaram o uso da cloroquina como 100% eficiente na cura do Covid,2020-09-01T17:58:31Z,2020-09-01T17:58:31Z,Post no Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-fda-china-cloroquina/,Falso,1,https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-fda-china-cloroquina/,2020-09-01 00:00:00
1939,1874,#Verificamos: É falso que FDA e China consideram a cloroquina ...,(...) FDA aprovaram o uso da cloroquina como 100% eficiente na cura do Covid,2020-09-01T17:58:31Z,2020-09-01T17:58:31Z,Post no Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-fda-china-cloroquina/,Falso,1,https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-fda-china-cloroquina/,2020-09-01 00:00:00
1940,1875,#Verificamos: É falso que Covid-19 significa 'certificado de ...,"“Italianos, atenção. Covid-19 significa certificado de identificação da vacinação com inteligência artificial e 19 é o ano que foi criado. Covid-19 não é o nome do vírus. É o nome do plano internacional de controle e a redução da população”",2020-09-01T18:42:31Z,2020-09-01T18:42:31Z,Post no Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-covid-certificado-vacinacao/,Falso,1,https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-covid-certificado-vacinacao/,2020-09-01 00:00:00
1941,1876,,Un microbiologiste explique le masque ne sert à rien contre le nouveau coronavirus,2020-08-22T00:00:00Z,2020-09-01T18:30:00Z,Sources multiples,AFP Factuel,https://factuel.afp.com/un-masque-ne-sert-rien-attention-cette-video-explicative-comporte-des-fausses-informations,Partiellement faux,1,https://factuel.afp.com/un-masque-ne-sert-rien-attention-cette-video-explicative-comporte-des-fausses-informations,2020-09-01 00:00:00
1942,1877,É falso que foto da praia de Ipanema lotada publicada pelo Estadão ...,Estadão publicou foto antiga da praia de Ipanema lotada para dizer que houve aglomeração durante pandemia de Covid-19,2020-09-01T00:00:00Z,2020-09-01T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-foto-da-praia-de-ipanema-lotada-publicada-pelo-estadao-seja-antiga/,falso,1,https://www.aosfatos.org/noticias/e-falso-que-foto-da-praia-de-ipanema-lotada-publicada-pelo-estadao-seja-antiga/,2020-09-01 00:00:00
1943,1878,Covid-19 não quer dizer 'Certificado Internacional de Vacinação ...,Covid-19 significa: “Certificado de Identificação de Vacinação com Inteligência Artificial”,2020-09-01T00:00:00Z,2020-09-01T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/covid-19-nao-quer-dizer-certificado-internacional-de-vacinacao-com-inteligencia-artificial/,falso,1,https://www.aosfatos.org/noticias/covid-19-nao-quer-dizer-certificado-internacional-de-vacinacao-com-inteligencia-artificial/,2020-09-01 00:00:00
1944,1879,,,,,,,,,9,https://www.agenciaocote.com/blog/2020/09/01/bulo-ministerio-de-educacion-no-reanudara-clases-el-7-de-septiembre/,2020-09-01 00:00:00
1945,1880,,Manitoba said masks will not prevent spread of Covid-19,2020-08-26T00:00:00Z,2020-09-01T17:02:00Z,Multiple people,AFP Fact Check,https://factcheck.afp.com/outdated-guidance-masks-circulates-facebook-manitoba,Outdated guidance,1,https://factcheck.afp.com/outdated-guidance-masks-circulates-facebook-manitoba,2020-09-01 00:00:00
1946,1881,,,,,,,,,9,https://www.vishvasnews.com/english/viral/fact-check-fenugreek-seed-tape-isnt-covid-19-cure-health-experts-refute-viral-claim/,2020-09-01 00:00:00
1947,1882,,,,,,,,,9,https://www.vishvasnews.com/english/health/fact-check-the-doctor-in-the-viral-claim-arrested-in-kidney-racket-not-for-giving-fake-covid-positive-reports/,2020-09-01 00:00:00
1948,1883,,,,,,,,,9,https://www.vishvasnews.com/english/viral/fact-check-old-tsunami-video-doing-rounds-in-the-name-of-china-viral-claim-is-false/,2020-09-01 00:00:00
1949,1884,,,,,,,,,9,https://www.vishvasnews.com/viral/fact-check-home-remedies-described-in-the-video-are-not-a-cure-for-coronavirus-but-tips-to-increase-immunity/,2020-09-01 00:00:00
1950,1885,,,,,,,,,9,https://www.thejournal.ie/factcheck-leo-varadkar-covid-19-forced-vaccination-5188866-Sep2020/,2020-09-01 00:00:00
1951,1886,,,,,,,,,9,https://www.thejournal.ie/seoul-south-korea-protest-anti-government-covid-19-factcheck-5189004-Sep2020/,2020-09-01 00:00:00
1952,1887,,,,,,,,,9,https://colombiacheck.com/chequeos/cuidado-es-peligroso-United Statesr-cocteles-de-medicamentos-para-tratar-el-covid-19,2020-09-01 00:00:00
1953,1888,,,,,,,,,9,https://demagog.org.pl/fake_news/nie-te-zdjecia-nie-pochodza-z-berlinskiej-demonstracji-koronasceptykow,2020-09-01 00:00:00
1954,1889,,,,,,,,,9,https://demagog.org.pl/fake_news/to-nieprawda-ze-pracownicy-supermarketow-nie-zarazali-sie-koronawirusem/,2020-09-01 00:00:00
1955,1890,,,,,,,,,9,https://vistinomer.mk/vo-berlin-ne-protestiraa-4-milioni-lu%d1%93e-tuku-samo-40-tina-il%d1%98adi/,2020-09-01 00:00:00
1956,1891,,,,,,,,,9,https://lasillavacia.com/detector-oms-no-dijo-no-sabia-confinamiento-podia-afectar-economia-78216,2020-09-01 00:00:00
1957,1892,,"El poema ""Esperanza"" fue escrito en 1800 por K. O'Meara",2020-08-28T00:00:00Z,2020-09-01T00:07:00Z,Varias fuentes,AFP Factual,https://factual.afp.com/el-cubano-alexis-valdes-escribio-en-2020-el-poema-conocido-como-cuando-la-tormenta-pase,Falso,1,https://factual.afp.com/el-cubano-alexis-valdes-escribio-en-2020-el-poema-conocido-como-cuando-la-tormenta-pase,2020-09-01 00:00:00
1958,1893,Using the infrared thermometer on the forehead will not harm the ...,Video of Khurshed Batliwala claiming that using the infrared thermometer on the forehead can harm the organs in the head,2020-09-01T00:00:00Z,2020-09-09T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/using-the-infrared-thermometer-on-the-forehead-will-not-harm-the-organs-in-the-head/,FALSE,1,https://factly.in/using-the-infrared-thermometer-on-the-forehead-will-not-harm-the-organs-in-the-head/,2020-09-01 00:00:00
1959,1894,,4 millones en las protestas en Berlín contra las medidas por covid-19 coronavirus,2020-04-29T00:00:00Z,2020-09-01T20:47:00Z,Varios autores,AFP Factual,https://factual.afp.com/la-foto-en-berlin-no-es-de-4-millones-contra-las-medidas-por-el-covid-19-es-de-un-festival-en-2003,Falso,1,https://factual.afp.com/la-foto-en-berlin-no-es-de-4-millones-contra-las-medidas-por-el-covid-19-es-de-un-festival-en-2003,2020-09-01 00:00:00
1960,1895,,,,,,,,,9,https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-dilma-tenha-sugerido-rodizio-para-volta-as-aulas-durante-pandemia/,2020-08-31 00:00:00
1961,1896,É falso que a OMS admitiu erro e se desculpou por posicionamento ...,OMS pede desculpa pelo erro na controvérsia sobre a hidroxicloroquina,2020-08-31T00:00:00Z,2020-08-31T00:00:00Z,,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-oms-admitiu-erro-e-se-desculpou-por-posicionamento-sobre-hidroxicloroquina/,falso,1,https://www.aosfatos.org/noticias/e-falso-que-oms-admitiu-erro-e-se-desculpou-por-posicionamento-sobre-hidroxicloroquina/,2020-08-31 00:00:00
1962,1897,,,,,,,,,9,https://politica.estadao.com.br/blogs/estadao-verifica/publicacao-distorce-estudo-italiano-ao-sugerir-que-hidroxicloroquina-foi-recomendada-como-potencial-tratamento-para-covid-19/,2020-08-31 00:00:00
1963,1898,Es falso que el creador de los test PCR dijo que no detectan el ...,Es falso que el creador de los test PCR dijo que no detectan el nuevo coronavirus,2020-08-31T00:00:00Z,2020-08-31T00:00:00Z,Fuentes múltiples,Chequeado,https://chequeado.com/verificacionfb/es-falso-que-el-creador-de-los-test-pcr-dijo-que-no-detectan-el-nuevo-coronavirus/,Falso,1,https://chequeado.com/verificacionfb/es-falso-que-el-creador-de-los-test-pcr-dijo-que-no-detectan-el-nuevo-coronavirus/,2020-08-31 00:00:00
1964,1898,Es falso que el creador de los PCR haya dicho que estos testeos no ...,Es falso que el creador de los PCR haya dicho que estos testeos no detectan el nuevo coronavirus,2020-08-13T00:00:00Z,2020-08-13T00:00:00Z,Kary Mullis,Chequeado,https://chequeado.com/verificacionfb/es-falso-que-el-creador-de-los-pcr-haya-dicho-que-estos-testeos-no-detectan-el-nuevo-coronavirus/,Falso,1,https://chequeado.com/verificacionfb/es-falso-que-el-creador-de-los-test-pcr-dijo-que-no-detectan-el-nuevo-coronavirus/,2020-08-31 00:00:00
1965,1899,"No, la CABA no es la ciudad con mayor cantidad de muertos por ...","No, la CABA no es la ciudad con mayor cantidad de muertos por millón de habitantes del mundo por coronavirus",2020-08-31T00:00:00Z,2020-08-31T00:00:00Z,Fuentes múltiples,Chequeado,https://chequeado.com/verificacionfb/no-la-caba-no-es-la-ciudad-con-mayor-cantidad-de-muertos-por-millon-de-habitantes-del-mundo-por-coronavirus/,Falso,1,https://chequeado.com/verificacionfb/no-la-caba-no-es-la-ciudad-con-mayor-cantidad-de-muertos-por-millon-de-habitantes-del-mundo-por-coronavirus/,2020-08-31 00:00:00
1966,1900,,,,,,,,,9,https://chequeado.com/verificacionfb/es-enganoso-que-vizzotti-pidio-evitar-hablar-fuerte-cantar-o-reirse/,2020-08-31 00:00:00
1967,1901,#Verificamos: Foto de aglomeração em Ipanema foi tirada no último ...,O Estado de S. Paulo publicou foto ANTIGA da praia de Ipanema lotada como se fosse de ontem. Os cariocas foram à praia mas o jornal foi buscar no arquivo uma aglomeração muito maior (esse mar de barracas grudadas NÃO EXISTIU) p/ilustrar sua fake news viral,2020-08-31T18:38:40Z,2020-08-31T18:38:40Z,Post do Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/08/31/verificamos-foto-aglomeracao-ipanema/,Falso,1,https://piaui.folha.uol.com.br/lupa/2020/08/31/verificamos-foto-aglomeracao-ipanema/,2020-08-31 00:00:00
1968,1902,fact-check-japani-tsunami-old-video-getting-viral-as-flood-in-china ...,इस वीडियो में दावा किया जा रहा है कि चीन ने कोरोना वायरस भेजकर दुनिया को धोखा दिया इसलिए वहां बाढ़ आई।,2020-08-31T15:57:11Z,2020-08-31T15:57:11Z,Md Nasruddin Nasir,विश्वास न्यूज़ फैक्ट चेक हिंदी,https://www.vishvasnews.com/viral/fact-check-japani-tsunami-old-video-getting-viral-as-flood-in-china-this-is-not-divine-punishment-for-coronavirus/,False,1,https://www.vishvasnews.com/viral/fact-check-japani-tsunami-old-video-getting-viral-as-flood-in-china-this-is-not-divine-punishment-for-coronavirus/,2020-08-31 00:00:00
1969,1903,,,,,,,,,9,https://piaui.folha.uol.com.br/lupa/2020/08/31/verificamos-lojas-americanas-estoque-pandemia/,2020-08-31 00:00:00
1970,1904,,,,,,,,,9,https://www.animalpolitico.com/elsabueso/afirmaciones-medico-italiano-covid-falsas/,2020-08-31 00:00:00
1971,1905,,,,,,,,,9,https://factcheck.ge/ka/story/38618-%E1%83%98%E1%83%A2%E1%83%90%E1%83%9A%E1%83%98%E1%83%94%E1%83%9A%E1%83%98-%E1%83%92%E1%83%98%E1%83%9C%E1%83%94%E1%83%99%E1%83%9D%E1%83%9A%E1%83%9D%E1%83%92%E1%83%98%E1%83%A1-%E1%83%9B%E1%83%9D%E1%83%A0%E1%83%98%E1%83%92%E1%83%98-%E1%83%93%E1%83%94%E1%83%96%E1%83%98%E1%83%9C%E1%83%A4%E1%83%9D%E1%83%A0%E1%83%9B%E1%83%90%E1%83%AA%E1%83%98%E1%83%90,2020-08-31 00:00:00
1972,1906,,,,,,,,,9,https://voxukraine.org/uk/nepravda-nosinnya-masok-sotsialna-distantsiya-ta-karantin-tse-absurd/,2020-08-31 00:00:00
1973,1907,No se puede saber si COVID es 9 veces más virulento en Medellín ...,Covid que circula en Medellín es 9 veces más virulento que el de China,,2020-08-31T16:02:09Z,,ColombiaCheck,https://colombiacheck.com/chequeos/no-se-puede-saber-si-covid-es-9-veces-mas-virulento-en-medellin-como-aseguro-quintero,Falso,1,https://colombiacheck.com/chequeos/no-se-puede-saber-si-covid-es-9-veces-mas-virulento-en-medellin-como-aseguro-quintero,2020-08-31 00:00:00
1974,1908,,,,,,,,,9,https://voxukraine.org/uk/nepravda-vooz-zajmayetsya-vigotovlennyam-virusiv-ta-organizatsiyeyu-pandemij-karantiniv-ta-kriz/,2020-08-31 00:00:00
1975,1909,,,,,,,,,9,https://vistinomer.mk/viralniot-dokumentarec-plandemik-2-plete-teori%d1%98a-na-zagovor-so-kovid-19-vo-glavnata-uloga/,2020-08-31 00:00:00
1976,1910,,,,,,,,,9,https://voxukraine.org/uk/nepravda-u-ssha-kilkist-smertej-vid-covid-19-mensha-nizh-vid-sezonnogo-gripu/,2020-08-31 00:00:00
1977,1911,,,,,,,,,9,https://voxukraine.org/uk/fejk-patologoanatom-z-nimechchini-zayaviv-shho-virusu-ne-isnuye/,2020-08-31 00:00:00
1978,1912,,Photo shows millions of people at Berlin anti-coronavirus restriction rally in late August 2020,2020-09-01T00:00:00Z,2020-09-02T05:10:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/photo-shows-1997-music-festival-berlin,False,1,https://factcheck.afp.com/photo-shows-1997-music-festival-berlin,2020-08-31 00:00:00
